tmdb_id,vote_average,vote_count,popularity
584178,7.1,19,0.2039
1145263,6.0,1,0.0143
54827,6.7,14,0.1165
576938,2.8,16,0.6922
385773,5.8,5,0.1021
1194550,5.0,1,0.095
564082,4.4,60,0.6614
634301,4.3,13,0.6462
1125102,5.2,5,0.1126
713703,10.0,1,0.1689
759213,6.5,43,0.8316
1040229,5.729,105,1.5858
628,7.386,6377,8.601
683016,6.0,1,0.0404
656685,6.0,8,0.1976
1124106,6.2,2,0.084
387275,10.0,1,0.2849
222165,5.0,1,0.2361
848912,2.5,2,0.4663
508433,2.8,6,0.1461
1261543,6.0,15,1.276
618331,6.0,6,0.3977
484604,7.0,1,0.0143
110285,5.3,14,0.3697
216189,2.8,4,0.1448
565961,1.0,1,0.3212
1329119,6.5,2,0.1252
18111,6.462,486,2.9388
330117,4.0,1,0.2794
364870,5.3,3,0.5027
671079,2.0,1,0.0214
376563,3.6,5,0.1493
951546,5.4,43,0.5959
40031,6.35,20,0.6316
342453,5.7,9,0.5015
650292,4.0,1,0.2776
1541524,8.0,2,0.056
1257254,3.0,1,0.0261
466192,9.0,1,0.0071
414204,5.5,2,0.1096
54579,4.271,35,1.4449
43065,6.6,69,1.138
28265,3.3,8,0.1678
8869,5.8,1338,3.3086
350005,4.5,2,0.1382
492144,7.0,3,0.0297
728045,6.4,64,0.3323
87710,5.2,96,1.0098
484840,3.0,2,0.1873
139038,5.946,2035,6.3398
53245,4.2,63,1.3082
1526525,10.0,2,0.0884
356424,5.3,11,0.1329
315355,2.8,8,0.1004
738008,5.7,3,0.0429
364767,3.6,5,0.0453
299804,10.0,1,0.5022
139299,5.5,2,0.09
822945,5.0,1,0.2809
816371,1.0,2,0.5113
167972,4.7,26,0.96
587506,4.3,3,0.4849
291374,2.0,1,0.0071
27471,2.8,21,0.2527
9431,5.9,408,3.9715
1373085,8.0,1,0.0969
29497,4.8,10,0.3765
765967,5.8,16,0.4276
488366,5.6,8,0.2407
86191,5.8,23,0.4662
409190,7.0,1,0.6885
1422011,5.588,57,0.8547
755737,7.0,1,0.1576
844396,4.7,66,0.5487
53045,6.1,74,1.1505
669705,10.0,1,0.0805
69686,2.0,1,0.0711
680286,5.4,10,0.2606
1045343,4.4,14,0.5041
526783,4.5,2,0.9274
1029132,5.5,2,0.4032
874565,8.0,3,0.0829
445602,4.6,19,0.4007
295278,3.0,5,0.52
97345,2.8,4,0.4258
29756,5.756,164,1.2637
580955,3.0,3,0.9711
64445,6.2,10,0.2873
1622651,10.0,2,0.0956
36232,3.8,43,1.3234
305580,8.8,4,0.2603
29597,3.3,15,0.6298
895825,7.2,2,0.051
545497,2.5,2,0.2965
482966,5.0,3,0.5069
1196156,6.0,1,0.0071
630952,6.0,1,0.0445
547092,7.5,2,0.1164
681584,7.2,4,0.1009
660099,5.5,2,0.0872
143222,2.9,9,0.1684
1494854,10.0,1,0.1245
1340602,6.7,34,0.44
28165,5.4,198,1.635
1041081,7.5,2,0.2166
1557206,5.5,2,0.0071
330980,5.4,11,1.8919
59332,5.5,16,1.1391
1484840,10.0,1,0.0143
1261261,4.0,1,0.0414
268716,7.7,3,0.5221
653,7.655,2430,4.9699
746038,4.1,9,1.5847
411779,2.5,2,0.8766
47090,5.7,142,1.1466
1020182,4.0,3,0.1734
36648,5.857,4274,6.9544
1354433,8.0,1,0.086
92380,3.8,8,0.3858
854244,5.0,8,0.686
1026743,5.0,1,0.183
771775,5.0,3,0.1436
13204,6.375,148,2.5872
11906,7.472,3167,4.3966
1513064,10.0,1,0.1315
391630,5.0,1,0.0404
11868,7.254,696,3.9241
537685,2.0,1,0.111
9592,5.5,712,1.8355
455141,6.0,2,0.2501
408149,4.8,36,0.8626
128174,4.3,18,0.4013
90730,5.0,45,1.2379
477187,5.978,93,1.0906
926762,6.5,49,2.2029
754006,6.0,1,0.1197
479709,6.0,13,0.1655
60619,3.0,19,0.399
290224,6.6,13,0.6392
524432,5.3,3,0.8054
24194,5.732,213,1.604
76461,5.1,7,0.1728
813980,1.7,3,0.0718
63207,5.48,552,1.6135
188489,2.2,120,0.4395
140403,5.313,64,0.2689
30902,4.8,19,0.3308
273525,2.0,5,0.0635
330994,1.8,4,0.0264
51068,4.5,11,0.1964
42676,6.548,73,0.9356
851615,8.0,1,0.3994
1432050,10.0,2,0.0687
391051,9.0,1,0.2524
800156,6.5,4,0.1178
558106,7.0,3,0.0931
1314748,1.0,1,0.1224
343493,4.2,4,0.3572
541990,5.0,3,0.3923
330900,4.5,6,0.1673
1201413,8.0,1,0.0453
525628,6.5,4,0.1666
633678,6.8,5,0.5444
459291,3.5,2,0.1681
195191,4.0,28,0.6347
592660,4.1,15,0.2482
49126,5.658,146,1.0368
869523,5.4,38,0.6037
551412,6.4,17,0.158
77669,6.2,59,2.2269
165678,5.75,4,1.6521
1201697,5.6,11,0.2852
477036,4.8,61,0.8655
135589,5.4,16,0.1468
87835,3.9,42,0.4154
491197,9.0,2,0.0214
348191,6.4,23,0.6932
768507,2.3,3,0.1149
13569,5.1,92,0.7429
782212,10.0,1,0.0214
847679,4.0,1,0.0357
108545,6.8,45,1.2437
341957,4.6,19,0.2741
52868,4.682,99,0.8913
818883,6.1,9,0.5066
1291807,6.0,1,0.0286
567691,4.5,23,0.5092
30974,6.1,435,1.1956
426020,7.0,2,0.3318
822148,7.0,2,0.218
294753,3.4,5,0.1038
1429784,6.2,9,0.3727
793041,4.4,8,0.5025
654119,7.0,1,0.1468
435172,4.2,7,0.0825
27814,6.689,297,1.8254
83223,4.75,134,0.8238
309811,5.3,7,0.1299
412057,4.3,3,1.4962
738090,6.7,3,0.4062
52742,1.8,5,0.2484
750569,4.0,1,0.3459
69469,6.4,49,1.1435
268053,5.0,1,0.0689
399004,6.2,8,0.1773
411333,8.0,1,0.3167
945348,6.0,1,0.0454
99117,6.0,93,0.3167
191393,2.5,6,0.3513
1493598,7.0,1,0.0975
830788,5.996,955,4.1608
130942,2.9,8,0.4004
140659,4.4,5,0.136
1062522,7.0,1,0.6078
325454,2.0,1,0.2561
476719,7.1,94,0.2318
1401927,4.0,2,0.1806
370460,2.8,5,0.0752
1162400,3.4,16,0.3286
738098,8.0,1,0.0495
485415,4.677,662,2.7365
480308,5.8,40,0.844
639086,2.0,1,0.1628
10283,4.939,1198,3.2184
90118,5.1,69,0.694
815454,5.0,1,0.1906
329061,6.7,30,0.3655
27712,3.472,36,0.5425
1142433,1.0,1,0.0193
48950,3.8,6,0.229
28380,5.7,53,0.7652
302584,3.7,5,0.0429
1503384,5.0,1,0.0526
373027,3.6,4,0.2042
1283095,10.0,1,0.0071
1006769,7.2,36,0.4641
67055,4.9,16,0.6656
25870,2.7,16,0.1098
331075,5.0,5,1.2699
1201834,7.0,2,0.0536
118007,7.966,88,0.9489
267414,5.1,8,0.2604
367292,5.0,2,0.2734
1591831,10.0,1,0.0478
185752,3.7,9,0.4456
369896,1.0,2,0.7622
194209,5.85,10,0.3686
279859,6.7,9,0.2815
1522779,1.0,1,0.0362
582368,4.6,7,0.0552
472123,5.414,111,1.1109
1457400,6.3,3,0.4996
419979,3.2,4,0.1103
42114,5.65,92,1.0453
991585,6.5,1,0.7887
264246,5.5,12,0.2599
93886,5.7,15,0.4815
152943,5.5,12,0.1817
105546,4.2,10,0.8653
782480,5.0,1,0.1854
106395,5.5,2,0.5282
199107,6.0,3,0.2333
1242721,6.0,4,0.357
569724,6.7,3,0.2936
47425,6.7,41,0.199
748150,10.0,1,0.2683
102060,2.0,7,0.1472
1104670,4.2,25,0.4824
1156047,7.0,1,0.0389
1397934,4.9,7,0.5699
88718,4.6,30,0.2238
390274,1.0,2,0.0261
460566,4.0,5,0.2184
1103448,5.1,7,0.241
491459,2.5,17,0.7606
1388608,4.2,5,0.3206
241958,3.901,71,0.9587
342140,5.3,3,0.0698
134640,5.0,2,0.1449
432809,4.5,2,0.2629
29778,6.637,208,2.9687
604865,3.0,1,0.3998
10838,2.8,151,2.8176
799640,4.3,26,0.3591
42594,5.3,105,0.6619
289476,4.667,3,0.0627
602518,6.1,296,0.3976
751055,6.0,1,0.0286
1208276,6.0,4,1.2625
1042623,5.6,14,0.5567
27832,4.0,35,0.3289
422708,6.211,147,1.2628
253520,5.0,3,0.1757
1021122,6.0,1,0.1982
481789,6.9,7,0.3172
59115,5.726,616,1.3839
30788,5.2,47,0.5473
10836,6.1,462,3.592
80676,4.3,15,0.0775
1018031,1.0,1,0.0286
58903,4.63,119,0.9841
921935,8.7,3,0.2191
1256424,4.0,1,0.0605
917281,6.374,95,0.5985
379322,3.3,3,0.6081
27474,5.0,5,0.2882
29056,6.327,277,2.3437
646454,6.7,3,0.2532
654795,6.6,27,0.3009
258255,4.0,30,0.6618
193714,5.2,14,0.6303
1529088,6.333,3,0.2131
486350,5.3,29,0.6128
876283,4.3,2,0.208
970450,5.85,482,4.9685
99478,4.1,17,0.313
1264452,1.0,1,0.0338
206139,1.0,1,0.1607
30874,6.3,325,1.5817
687647,5.7,12,0.2795
1181181,4.7,3,0.0261
719770,4.2,3,0.215
317127,4.8,6,0.176
588783,2.0,1,0.0143
259543,3.711,19,0.1535
1319787,6.0,1,0.0214
725246,10.0,1,0.6263
748942,6.0,1,0.079
91817,4.5,42,0.5337
1011213,7.0,3,0.1772
464619,8.0,1,0.0711
6466,6.084,2811,5.7675
1376847,10.0,1,0.1976
86665,6.6,9,0.2327
574366,5.725,20,0.1521
319309,7.0,34,0.3924
1127781,4.2,12,0.3251
461767,4.5,20,0.4424
1124158,5.8,41,0.536
226850,8.3,3,0.0998
347644,3.2,4,0.1397
539,8.415,10929,15.9088
641925,2.0,5,0.3059
74715,2.5,2,0.1154
124114,4.9,21,0.8199
379058,3.1,7,0.2619
1140061,1.0,1,0.0528
406869,3.7,3,0.2253
624629,4.8,2,0.1601
390674,4.2,4,0.7211
440522,6.0,1,0.0881
49304,4.091,33,0.4623
66111,4.6,13,0.9771
801102,2.3,3,0.4176
609911,7.0,1,0.0214
347206,5.0,2,0.047
289271,5.3,11,0.0799
381640,4.0,1,0.0297
554112,1.6,5,0.2069
28643,9.0,2,0.2642
1287123,8.7,3,0.2749
348320,4.9,69,0.8025
977013,5.347,232,1.5267
29167,6.3,95,1.5177
316268,3.5,67,0.6611
912103,10.0,1,0.0577
1124113,3.9,28,0.1387
10972,6.1,1009,2.6664
1188977,10.0,1,0.0071
224645,3.2,6,0.0923
446867,5.6,43,0.6161
395926,6.5,2,0.1514
88567,4.7,11,0.0377
21325,6.329,38,1.8824
523856,3.0,1,0.0071
832601,5.3,24,0.1196
495870,2.0,4,0.0578
1301650,6.5,23,1.2475
146038,4.3,3,0.0382
593018,6.0,1,0.0656
18502,6.0,518,2.0306
803139,6.0,2,0.1397
52854,5.4,39,2.4077
334305,5.2,12,0.4249
482846,6.3,3,1.1972
138385,2.0,2,0.4722
119592,3.5,36,0.5456
528135,6.1,4,0.2264
18754,4.8,26,1.5772
491649,5.7,12,1.0593
941464,4.0,2,0.3978
689397,6.5,39,0.3999
299551,5.805,353,2.7159
133369,5.971,261,2.4695
658975,5.0,1,0.0526
603312,2.0,4,0.0338
639886,5.0,3,0.0429
50719,4.4,190,0.778
1545989,10.0,1,0.1115
92708,5.3,11,0.4996
38946,3.9,31,0.4797
551736,6.031,32,0.4704
394578,6.0,1,0.149
108603,2.0,2,0.3926
124393,4.8,44,0.5658
967557,3.5,2,0.0071
812657,5.0,4,0.1263
719165,8.5,4,0.0945
517831,6.1,56,0.3428
312082,4.0,3,0.2802
1304146,9.0,1,0.0827
879329,5.4,53,0.6345
801244,8.0,2,0.1302
353093,3.1,12,0.8514
774559,8.3,3,0.17
327176,6.2,13,0.2799
93950,3.2,23,0.3383
599404,6.1,4,0.0168
1266908,9.0,1,0.2726
1150580,8.0,2,0.3095
249222,5.4,11,0.5642
574514,8.0,1,0.0281
1088080,6.233,60,0.3862
336906,5.2,5,0.0534
579828,5.954,355,2.7706
30203,5.5,33,0.5883
1249013,7.0,53,1.1429
13553,5.2,195,0.8004
1323534,4.8,4,0.0532
749256,4.0,4,0.1321
848058,6.573,692,2.1256
574759,2.0,1,0.0261
149897,5.1,12,0.5686
1468706,5.6,15,0.438
1156166,6.7,5,0.2508
674943,6.5,2,0.1021
48191,6.4,40,1.0961
1369548,6.0,1,0.0143
561930,5.2,26,0.2123
107122,5.8,14,0.4603
533035,1.8,4,0.0214
539185,2.7,3,0.0552
53463,3.2,16,0.3334
864403,4.3,12,0.5077
255916,2.0,1,0.0611
553079,1.7,3,0.0286
60667,4.8,6,0.7131
20465,6.492,237,1.2305
763149,6.179,664,2.602
634494,6.0,1,0.0143
1493425,5.758,33,0.7122
416952,5.8,8,0.1335
697696,10.0,1,0.0482
1548793,10.0,1,0.0143
772973,5.9,123,2.8178
403130,3.7,37,0.466
1051007,8.3,3,0.129
1227460,1.7,3,0.0168
613510,5.0,3,0.0453
1260163,9.0,1,0.0363
882835,1.7,3,0.1343
1500199,10.0,2,0.1084
1324827,6.0,1,0.403
569057,5.0,2,0.1581
1188757,6.5,2,0.0214
29416,3.2,35,0.8075
308831,5.8,27,0.6404
39957,6.305,300,3.1014
574856,3.7,14,0.2453
979757,5.0,3,0.1889
527980,6.0,9,0.0589
11618,5.486,1511,4.0447
331446,4.623,528,2.4353
1342209,5.3,3,0.5173
40252,4.3,28,0.501
943527,3.8,4,0.2945
1111916,10.0,1,0.0499
1313507,3.5,2,0.1838
1072478,10.0,1,0.0311
1572497,7.0,1,0.1725
1249385,3.9,32,1.3633
558448,2.0,3,0.0803
1314307,6.0,1,0.4505
522170,5.3,3,0.256
14212,4.3,95,0.9036
36835,3.2,52,0.6618
1309264,5.0,2,0.4126
112481,4.1,29,0.724
211825,4.5,8,0.2578
1135404,4.7,3,0.9806
358392,7.0,1,0.3776
1049404,2.5,1,0.1185
92468,6.1,6,0.2072
89641,4.5,2,0.1785
347127,4.0,39,0.3838
308572,6.8,10,0.2824
752434,6.6,5,0.1613
745456,8.0,1,0.0143
100439,4.3,3,0.2925
105623,5.3,11,1.2398
1120447,5.8,4,0.1302
228915,5.3,33,0.2954
1257567,7.0,1,0.067
1206731,9.0,1,0.0261
596795,4.7,3,0.0502
592029,2.3,3,0.0311
960541,7.0,1,0.1095
662267,6.0,4,0.0261
299359,4.9,14,0.3237
38500,4.6,130,0.768
9954,5.588,1092,4.5449
859687,5.7,3,0.3524
566643,3.0,3,0.2579
56635,4.6,7,0.2227
1302480,6.0,1,0.0218
328141,5.7,3,0.1159
463478,8.8,4,0.136
26857,6.384,190,1.28
157268,5.0,5,0.2617
412333,4.7,6,0.3727
391626,5.2,127,0.4894
513268,6.203,416,4.0586
1287826,5.0,1,1.1026
1525059,6.2,2,2.2485
306746,4.3,3,0.0968
1319614,7.0,2,0.0454
211067,5.975,491,2.2824
425205,3.5,2,0.0286
741712,5.8,4,0.2218
467026,4.2,14,0.4529
135064,5.0,12,0.8107
354099,2.0,2,0.5459
13885,7.178,6300,6.2061
39407,5.5,35,0.7635
303460,6.0,1,1.0821
28653,2.5,2,0.0642
139748,1.2,5,0.0338
390214,2.9,7,0.0737
1534516,4.0,1,0.0586
804043,5.0,1,0.0678
1327881,5.0,13,2.6988
276357,1.0,3,0.1114
1364340,9.0,2,0.1018
29891,4.05,10,0.6175
413100,4.0,25,0.4593
732889,4.0,1,0.0496
744746,6.309,217,3.7598
425094,6.9,14,1.1181
1264448,10.0,1,0.1521
151020,2.5,8,0.1517
750461,6.4,8,0.1279
1303246,4.0,1,0.3934
393544,8.8,4,0.1857
189755,4.8,13,0.2872
473574,1.0,1,0.1341
388194,4.0,1,0.0357
852438,6.72,463,1.6894
66841,4.632,38,0.3297
27244,4.8,76,0.9105
853163,2.0,2,0.0378
709559,1.9,7,0.3156
745527,3.269,13,0.1974
186346,5.7,3,0.6497
451732,2.0,1,0.1572
308642,3.5,6,0.0546
575248,3.0,1,0.0382
797313,4.0,5,0.165
638475,7.0,1,0.0402
492118,4.6,45,0.2874
241258,5.451,597,1.7766
44930,6.8,20,0.546
17921,6.422,256,1.3461
1265593,4.0,1,1.0389
206183,3.5,24,0.3791
39006,3.8,16,0.683
340837,6.352,4156,5.1103
421467,7.19,331,3.0451
53007,3.3,10,0.0672
1292540,3.3,3,0.1395
451545,2.0,1,0.2178
947073,2.0,1,0.0143
324453,3.7,13,0.1059
10065,6.118,2342,5.0519
428059,2.0,1,0.0071
182430,4.0,6,0.7337
346043,5.0,1,0.1876
105156,4.9,5,0.7652
1023086,5.7,99,0.7131
471609,5.2,36,0.8494
636522,5.429,14,0.2602
1264429,6.4,20,0.8707
759422,6.8,4,0.0695
14211,5.813,404,2.5543
104548,7.6,86,1.5181
294912,4.9,7,0.3845
619265,5.0,1,0.0746
724152,7.1,7,0.1071
517414,8.0,1,0.0239
615562,5.2,4,1.4226
10344,5.697,718,3.2161
27393,5.9,22,0.4445
765534,3.0,2,0.061
472717,6.3,76,0.1756
1195243,10.0,1,0.3532
728773,5.3,54,0.6586
294904,6.0,6,0.145
756341,6.0,1,0.1748
657611,8.0,1,0.2243
450801,1.7,3,0.2112
416452,4.4,14,0.4224
1454741,5.9,26,5.6038
36600,5.6,37,0.6057
58864,5.7,47,0.553
138355,4.1,9,0.2061
192982,3.2,5,0.1445
143083,4.4,8,0.5145
19185,6.851,934,4.0906
109377,6.2,24,0.0666
667944,5.4,20,0.3647
861783,1.7,3,0.2114
489363,6.7,6,0.1125
758893,3.0,7,0.5668
416873,6.0,2,0.5189
10175,5.0,19,0.4161
519337,5.6,38,0.1387
999386,3.8,5,0.1207
817490,4.0,1,0.3754
458676,4.3,21,0.4343
78546,6.1,106,1.2048
1215227,1.0,4,0.18
172969,6.7,6,1.6488
389868,6.509,480,2.1934
213788,2.7,3,0.042
625632,7.0,2,0.199
673836,5.8,14,0.3623
209860,4.2,3,0.9547
642753,1.0,1,0.497
27613,2.9,26,0.5574
43089,6.478,204,2.9236
405538,5.8,6,0.2335
50086,6.026,19,0.811
15069,5.538,212,1.2911
1341585,5.0,1,0.3241
805678,4.0,15,0.4986
499190,2.0,1,0.081
505635,1.0,2,0.0536
978651,4.3,9,0.3103
849652,10.0,1,0.1899
29979,5.7,228,1.8485
90985,3.3,9,0.1593
1255948,6.0,1,0.0386
461618,2.0,6,0.1368
363282,2.7,3,0.0559
25395,4.3,33,0.2657
422984,5.5,2,0.0886
1471598,10.0,1,0.0193
303775,3.0,1,0.4057
268940,2.5,29,0.246
1013482,5.7,151,4.6526
1053297,10.0,1,0.1249
1229078,5.2,5,0.5222
718114,4.0,2,0.0143
641926,4.7,7,0.5052
1265795,5.0,1,1.5821
1329708,1.0,1,0.0327
8766,5.276,604,1.896
143310,5.6,26,1.1162
612431,4.5,4,0.1097
663128,2.0,2,0.0281
173134,4.0,1,0.1851
1415946,8.5,2,0.0505
821669,5.9,23,0.8245
653218,5.3,60,0.5357
1110648,6.0,1,1.4301
41574,4.8,76,0.8568
1611334,8.0,1,0.0946
329013,4.7,62,0.3669
66315,4.0,2,0.1928
213153,5.9,12,0.9518
45322,5.5,71,0.6212
63007,5.0,2,0.3741
46658,2.9,14,0.5709
400038,0.8,3,0.2455
110336,4.8,28,0.8682
996867,3.5,4,0.276
966454,9.5,1,0.0143
320176,5.0,1,0.285
882157,7.0,1,0.0352
508231,4.7,6,0.0214
120771,4.6,36,0.4659
1101501,6.0,1,0.0609
861165,4.6,7,0.1298
432844,3.5,2,0.0867
1125510,5.557,1405,5.9836
1183616,8.0,1,0.3923
1295188,10.0,1,0.0261
1114922,4.5,33,0.4971
118373,1.0,2,0.1214
912049,3.0,2,0.0692
405882,6.0,243,3.0658
239427,5.3,3,0.2956
341654,2.0,1,0.0239
65603,4.7,42,0.9771
424465,4.4,5,0.1293
747170,5.0,1,0.0168
203963,4.6,8,0.2441
370209,4.0,1,0.0214
914215,5.442,224,3.4066
969751,5.0,1,0.067
378020,3.0,1,0.0404
49272,5.6,27,0.1143
1548212,6.0,3,0.7864
1312421,8.5,2,0.4782
409281,2.6,16,0.2069
132729,4.8,4,0.2542
40912,3.8,92,0.8175
696822,6.532,279,2.1867
270595,4.5,2,0.4854
879538,5.807,153,1.3817
26040,6.5,115,0.8757
1163969,5.5,6,0.4973
1290213,7.7,15,2.7694
1037854,7.0,1,0.1079
222858,4.9,18,0.6122
351066,10.0,1,0.2217
1130276,8.6,226,6.6705
623056,6.0,2,0.0382
425723,4.2,16,0.4107
283627,3.3,3,0.3254
710457,1.0,2,0.0404
48581,7.1,64,0.1619
1336271,7.0,2,0.1066
151123,3.9,9,0.1595
29964,5.0,16,0.3506
759902,6.447,351,2.5762
351187,3.0,6,0.4241
450968,3.6,14,0.498
428399,6.274,705,5.6848
807606,4.4,7,0.2666
115447,2.0,3,0.07
943221,6.693,259,1.1146
1526231,6.0,1,0.1384
418873,2.4,7,0.2061
1267828,9.0,1,0.062
260795,4.75,4,0.0143
21208,6.99,5616,7.1063
846045,3.5,2,0.4084
78332,4.1,18,0.3898
422933,4.0,2,0.5479
610894,7.0,2,0.1372
1166773,2.2,4,0.0923
107343,4.0,21,0.7619
1153620,7.0,1,0.0338
465840,5.0,5,0.6823
1001767,8.0,1,0.0168
912878,6.7,3,0.116
586358,3.778,9,0.3276
1005860,5.9,16,0.9843
645319,6.3,6,0.06
1079508,3.0,1,0.2372
549960,9.0,1,0.1364
222333,2.4,5,0.2644
96140,3.5,2,0.4905
1454682,4.3,3,0.158
1128653,5.0,1,0.0327
1510552,10.0,2,0.0214
438736,4.9,104,0.807
518701,7.0,1,0.0239
56705,5.347,101,0.7011
504151,2.0,2,0.0602
1534510,2.0,1,0.0478
295307,4.0,1,0.9187
172828,5.7,258,1.1925
1158179,10.0,1,0.0143
457955,6.02,795,2.2278
837382,3.0,2,0.2775
63350,5.4,102,0.557
1289967,6.3,3,0.0958
56527,3.1,34,0.6143
301010,4.3,3,0.0505
244009,6.4,14,0.057
1094746,5.125,24,0.3694
156542,3.2,10,0.3273
826753,6.124,157,2.4284
208759,4.4,21,0.5961
858824,4.1,20,0.3776
1096963,3.5,2,2.491
759071,5.0,4,0.0487
127209,5.0,3,0.085
968867,4.1,17,0.3788
288454,3.6,9,0.1688
220638,6.341,44,0.6
859657,6.0,1,0.2226
212054,1.8,6,0.1925
880567,4.0,1,0.0617
631427,10.0,1,0.0731
54109,5.9,62,1.8804
42465,3.0,15,0.2023
779067,4.8,6,0.1124
411773,6.0,5,0.2739
13568,2.7,5,0.1715
14228,4.4,126,1.0453
29184,3.563,16,0.2502
1072680,6.5,2,0.0214
227877,4.8,107,0.7906
1023794,10.0,1,0.0697
930248,5.0,1,0.3648
27532,4.1,16,0.2879
202438,5.7,15,1.9735
525176,5.3,23,0.1693
261179,6.0,2,0.0558
858161,6.0,3,0.3771
454546,4.6,19,0.3805
704792,1.0,1,0.0959
50153,5.8,81,0.8339
1029801,10.0,1,0.0143
36243,7.5,280,2.6752
830420,10.0,1,0.2911
1275128,4.167,6,0.2424
1075632,7.0,1,0.7511
9708,4.349,1410,2.8172
1019961,5.2,42,0.8771
21151,6.0,107,2.5794
78548,1.0,3,0.2371
87858,2.4,5,0.118
1268424,5.5,1,0.0662
1560064,3.0,1,0.1588
174723,5.4,11,0.1185
304147,6.0,1,0.0143
14033,4.5,190,1.0042
5857,4.5,394,1.9593
1586941,6.0,4,1.2635
199674,5.8,14,0.4589
254544,6.4,5,0.1568
919345,2.3,3,0.399
572087,8.0,1,0.1561
573898,1.0,1,0.0919
474513,4.7,6,0.1886
256036,5.8,6,0.0978
54117,5.913,80,1.8854
1087390,1.5,1,0.1742
65617,4.5,2,0.0634
1254933,8.0,1,0.1449
741630,6.0,1,0.0338
99424,4.6,54,0.5912
156550,6.1,7,0.1189
140129,6.1,11,0.4136
397052,1.3,3,0.1061
1117321,6.067,201,2.5356
12476,6.9,476,3.6634
1005772,6.3,46,1.373
28602,3.6,31,0.4439
526027,5.2,14,0.2102
190638,6.7,33,0.2235
273236,9.0,1,0.187
37409,4.8,13,0.2088
203890,3.6,11,0.0261
604228,6.738,42,0.8191
582070,1.8,22,0.2697
28048,3.2,5,0.6127
862565,2.9,11,1.0993
166201,3.0,27,0.4085
483851,5.6,5,0.2059
1512581,7.8,10,3.2562
498084,1.0,1,0.0286
1454601,10.0,1,0.0445
1183614,8.0,1,0.3607
580165,3.0,5,0.0071
446464,1.0,2,0.0454
1053808,7.0,9,0.1435
1323049,5.0,11,0.6965
406111,5.2,6,0.0675
1339206,5.9,14,2.1832
1178529,8.0,1,0.6398
10160,5.412,1414,3.2973
87269,4.4,5,0.5098
41367,3.5,20,0.1082
90231,4.7,46,0.4825
1608097,10.0,1,0.0731
9980,5.826,850,4.0914
510289,1.5,2,0.0745
1033801,6.8,32,0.4102
969686,6.0,129,2.6131
13934,6.267,475,2.4438
29389,5.5,35,0.6934
891961,6.2,2,0.0872
368378,6.0,4,0.1188
1127560,7.7,3,1.2631
1124721,7.2,2,0.0434
476510,2.0,2,0.1309
249672,5.0,5,0.0286
1270679,1.0,1,0.0839
643377,8.0,1,0.1649
48333,4.2,39,0.6264
574047,4.1,13,0.3705
19010,4.2,26,0.6261
816545,6.0,2,0.0621
360328,4.6,11,0.3232
432063,4.6,39,0.4118
785401,1.5,2,0.1586
1281532,4.434,38,1.0006
77626,5.0,5,0.0911
624743,4.0,1,0.376
1516951,10.0,1,0.0565
87875,3.4,5,0.0457
224677,2.0,2,0.3827
282448,3.8,10,0.0865
29565,5.461,89,0.6819
139103,2.0,1,0.1476
916117,8.0,1,0.718
1042240,8.0,2,0.1304
1037346,7.7,3,0.7902
1496002,10.0,1,0.1377
12700,5.357,414,2.6204
540836,4.1,11,0.1037
576389,3.0,1,0.1199
40448,5.172,87,0.6205
848483,6.239,69,0.5869
1038068,8.0,2,0.0388
816685,6.0,1,0.0214
968122,7.0,1,0.2641
140482,7.3,9,0.3509
547479,1.7,3,0.1785
81471,3.8,43,1.0158
429476,5.677,880,2.3029
30935,3.4,26,0.5122
28067,4.867,83,0.7246
5634,6.19,21,0.41
442974,5.0,4,0.7682
1393015,1.0,1,0.1989
1582280,10.0,1,0.1352
1050703,8.0,1,0.0535
1062936,6.5,2,0.1782
39043,5.728,127,1.1079
374301,6.6,14,0.356
50192,4.8,8,0.2222
29896,5.4,91,0.9918
356084,6.8,51,1.6074
129393,2.8,9,0.1702
103424,5.1,34,0.6275
719535,7.0,1,0.0071
89720,4.2,23,0.3204
86889,6.269,78,4.0715
63189,6.2,3,0.3318
1664992,8.0,1,0.1209
78093,5.2,110,0.5861
344342,2.0,1,0.0882
746351,3.5,3,0.1953
736369,2.0,2,0.2251
1041195,6.5,2,0.1999
1292709,7.0,1,0.051
8090,6.243,984,3.635
38074,6.4,95,0.5889
286371,3.5,13,0.3827
404357,7.5,2,0.0823
76819,4.595,21,0.3425
513857,5.4,105,0.8681
1036985,5.3,5,0.0453
84986,3.8,23,1.0798
377779,1.0,1,0.0143
480403,5.7,67,0.9781
84226,5.1,276,1.2543
61696,3.8,9,0.1957
77109,3.5,12,0.3135
32722,5.878,41,0.748
276488,5.739,360,0.7278
139753,7.0,91,0.2669
1156640,4.0,3,0.0782
635737,4.4,12,0.5425
837707,4.0,6,0.5771
22244,6.692,620,5.12
687496,6.0,6,0.1789
150211,4.2,41,0.3565
84289,5.1,65,0.5939
363887,1.3,3,0.0734
10854,5.81,290,1.5002
143139,3.0,1,0.2644
476375,3.0,1,0.0871
23622,4.1,31,0.4254
765723,4.8,12,0.4393
621746,6.8,20,0.3224
425378,7.1,10,0.1624
1077751,6.0,1,0.058
55890,5.3,217,1.7436
97601,1.4,5,0.5892
121587,2.0,10,0.1006
1328956,5.274,53,1.0927
591988,4.3,3,0.3955
295339,5.0,24,0.5469
33308,3.6,25,0.8954
