id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
coming_home_in_the_dark_2021,https://www.rottentomatoes.com/m/coming_home_in_the_dark,92.0,45.0,"Smart, well-acted, and above all scary, Coming Home in the Dark finds first-time director James Ashcroft making his mark with a white-knuckle ride for horror fans."
bornless_ones_2017,https://www.rottentomatoes.com/m/bornless_ones,,14.0,
monster_on_the_campus_1958,https://www.rottentomatoes.com/m/monster_on_the_campus,,27.0,
a_thief_in_the_night_1973,https://www.rottentomatoes.com/m/a-thief-in-the-night,,53.0,
valley_of_shadows_2017,https://www.rottentomatoes.com/m/valley_of_shadows,80.0,58.0,
autopsy_a_love_story_2002,https://www.rottentomatoes.com/m/autopsy_a_love_story,,21.0,
another_heaven_2000,https://www.rottentomatoes.com/m/another_heaven,,59.0,
its_not_you_its_me_2013,https://www.rottentomatoes.com/m/its_not_you_its_me,,80.0,
triloquist_2008,https://www.rottentomatoes.com/m/triloquist,,15.0,
lemon_tree_passage_2013,https://www.rottentomatoes.com/m/lemon_tree_passage,,13.0,
heartbeat_1993,https://www.rottentomatoes.com/m/heartbeat,,50.0,
pity_2018,https://www.rottentomatoes.com/m/pity,75.0,74.0,
the_ghost_of_slumber_mountain_1918,https://www.rottentomatoes.com/m/the_ghost_of_slumber_mountain,100.0,,
fear_of_clowns_2006,https://www.rottentomatoes.com/m/fear_of_clowns,,43.0,
blood_sisters_2003,https://www.rottentomatoes.com/m/blood_sisters,,17.0,
belphegor_phantom_of_the_louvre_2001,https://www.rottentomatoes.com/m/belphegor_phantom_of_the_louvre,,27.0,
k_shop_2016,https://www.rottentomatoes.com/m/k_shop,75.0,87.0,
the_cat_o_nine_tails_1971,https://www.rottentomatoes.com/m/the_cat_o_nine_tails,81.0,53.0,The Cat O'Nine Tails is a solidly entertaining Argento outing elevated by a well-chosen cast and the director's distinctive visual style.
moscow_zero_2006,https://www.rottentomatoes.com/m/moscow_zero,,6.0,
theater_of_blood_1973,https://www.rottentomatoes.com/m/theatre_of_blood,88.0,81.0,"Deliciously campy and wonderfully funny, Theater of Blood features Vincent Price at his melodramatic best."
night_of_the_howling_beast_1975,https://www.rottentomatoes.com/m/night_of_the_howling_beast,,12.0,
the_hospital_1971,https://www.rottentomatoes.com/m/hospital,100.0,73.0,
corona_zombies_2020,https://www.rottentomatoes.com/m/corona_zombies,,17.0,
friendly_beast_2017,https://www.rottentomatoes.com/m/friendly_beast,,65.0,
chain_reactions_2025,https://www.rottentomatoes.com/m/chain_reactions,98.0,,"Chain Reactions rewards horror fans and cinephiles alike with a thoughtful, unpretentious meditation on the cultural and artistic impact of one of cinema's most influential works."
boa_vs_python_2004,https://www.rottentomatoes.com/m/boa_vs_python,,28.0,
carnivorous_2007,https://www.rottentomatoes.com/m/carnivorous,,25.0,
karaoke_2009,https://www.rottentomatoes.com/m/karaoke,,33.0,
return_to_the_lost_world_1993,https://www.rottentomatoes.com/m/return_to_the_lost_world,,16.0,
lake_nowhere_2014,https://www.rottentomatoes.com/m/lake_nowhere,,33.0,
dead_space_downfall_2008,https://www.rottentomatoes.com/m/dead-space-downfall,,42.0,
turn_it_up_2000,https://www.rottentomatoes.com/m/turn_it_up,10.0,25.0,"Reviewers say Turn It Up has a derivative feel, running through too many urban movie cliches."
berlin_syndrome_2017,https://www.rottentomatoes.com/m/berlin_syndrome,74.0,53.0,"Berlin Syndrome offers thriller fans an uncommonly well-written descent into dangerous obsession, enlivened by taut direction and a committed performance from Teresa Palmer."
we_are_still_here_2015,https://www.rottentomatoes.com/m/we_are_still_here,95.0,47.0,"Smart, powerfully acted, and devilishly clever, We Are Still Here offers some novel twists on familiar territory -- and heralds the arrival of a major talent in writer-director Ted Geoghegan."
v_h_s_halloween_2025,https://www.rottentomatoes.com/m/v_h_s_halloween,90.0,51.0,"Consistently unnerving as it cycles through a series of shorts that are more treat than trick, V/H/S Halloween is one of the most purely enjoyable cassettes in the franchise yet."
fingerprints_2006,https://www.rottentomatoes.com/m/fingerprints,,31.0,
nobody_loves_alice_2007,https://www.rottentomatoes.com/m/nobody_loves_alice,,60.0,
scream_blacula_scream_1973,https://www.rottentomatoes.com/m/scream_blacula_scream,29.0,37.0,
night_angel_1990,https://www.rottentomatoes.com/m/night_angel,,33.0,
piranha_sharks_2014,https://www.rottentomatoes.com/m/piranha_sharks,,18.0,
forget_me_not_2009,https://www.rottentomatoes.com/m/forget_me_not,,26.0,
roman_2006,https://www.rottentomatoes.com/m/roman,,40.0,
demon_hunter_2005,https://www.rottentomatoes.com/m/demon_hunter,,25.0,
ilsa_she_wolf_of_the_ss_1975,https://www.rottentomatoes.com/m/ilsa_she_wolf_of_the_ss,27.0,42.0,
footsteps_in_the_fog_1955,https://www.rottentomatoes.com/m/footsteps_in_the_fog,,71.0,
dawn_of_the_beast_2021,https://www.rottentomatoes.com/m/dawn_of_the_beast,,29.0,
brotherhood_of_blood_2007,https://www.rottentomatoes.com/m/brotherhood_of_blood,,9.0,
behind_locked_doors_1948,https://www.rottentomatoes.com/m/behind_locked_doors,,40.0,
to_your_last_death_2019,https://www.rottentomatoes.com/m/to_your_last_death,73.0,66.0,
knock_knock_2_2011,https://www.rottentomatoes.com/m/knock_knock_2,,11.0,
future_fear_1997,https://www.rottentomatoes.com/m/future_fear,,0.0,
i_do_2006,https://www.rottentomatoes.com/m/i_do,57.0,72.0,
i_do_1921,https://www.rottentomatoes.com/m/i-do,,53.0,
black_eyed_susan_2024,https://www.rottentomatoes.com/m/black_eyed_susan,100.0,,
bram_stokers_van_helsing_2020,https://www.rottentomatoes.com/m/bram_stokers_van_helsing,,17.0,
12_feet_deep_2016,https://www.rottentomatoes.com/m/12_feet_deep,,84.0,
opera_1987,https://www.rottentomatoes.com/m/opera,90.0,79.0,"The Opera house location gives plenty to work with for director Dario Argento, who hits his decadently bloody high notes here."
fragile_2013,https://www.rottentomatoes.com/m/fragile,,38.0,
1920_2008,https://www.rottentomatoes.com/m/1920,,39.0,
war_of_the_dead_2011,https://www.rottentomatoes.com/m/war_of_the_dead,,36.0,
war_of_the_dead_2006,https://www.rottentomatoes.com/m/war-of-the-dead,,11.0,
uchiage_hanabi_shita_kara_miru_ka_yoko_kara_miru_ka_2018,https://www.rottentomatoes.com/m/fireworks,45.0,60.0,"Fireworks seeks sparks in an ambitious blend of storytelling genres, but this misguided anime effort never truly takes flight."
shrieker_1998,https://www.rottentomatoes.com/m/shrieker,,28.0,
sharkansas_womens_prison_massacre_2015,https://www.rottentomatoes.com/m/sharkansas_womens_prison_massacre,,28.0,
demon_seed_1977,https://www.rottentomatoes.com/m/demon_seed,57.0,46.0,
the_ex_2007,https://www.rottentomatoes.com/m/the_ex,18.0,32.0,The Ex suffers from inept direction and characters that are either unsympathetic or plain unpleasant to watch.
night_of_the_zoopocalypse_2025,https://www.rottentomatoes.com/m/night_of_the_zoopocalypse,88.0,81.0,"Night of the Zoopocalypse delightfully threads the needle as a child-friendly introduction to horror, delivering a gentle amount of good scares while dazzling the eye with its neon hues."
in_the_folds_of_the_flesh_1970,https://www.rottentomatoes.com/m/in-the-folds-of-the-flesh,,33.0,
lunatics_a_love_story_1991,https://www.rottentomatoes.com/m/lunatics_a_love_story,,61.0,
the_driller_killer_1979,https://www.rottentomatoes.com/m/the_driller_killer,64.0,32.0,
orcs_2011,https://www.rottentomatoes.com/m/orcs,,14.0,
dry_blood_2019,https://www.rottentomatoes.com/m/dry_blood,,25.0,
loophole_1954,https://www.rottentomatoes.com/m/loophole,,25.0,
house_in_the_alley_2013,https://www.rottentomatoes.com/m/house_in_the_alley,25.0,57.0,
bride_of_re_animator_1990,https://www.rottentomatoes.com/m/bride_of_re_animator,56.0,46.0,"Jeffrey Combs' Herbert West remains a wickedly devious presence, but Bride of Re-Animator can't revive the original's anarchically inventive spark, making it a fitfully entertaining but greatly diminished sequel."
its_not_me_2024,https://www.rottentomatoes.com/m/its_not_me,91.0,,
hayride_to_hell_2023,https://www.rottentomatoes.com/m/hayride_to_hell,,87.0,
the_lords_of_salem_2013,https://www.rottentomatoes.com/m/the_lords_of_salem,45.0,30.0,"The Lords of Salem has lots of atmospheric portent, but it's unfortunately short on scares."
day_of_the_dead_2_contagium_2005,https://www.rottentomatoes.com/m/day_of_the_dead_2_contagium,,6.0,
uninhabited_2010,https://www.rottentomatoes.com/m/uninhabited,,15.0,
the_third_saturday_in_october_2022,https://www.rottentomatoes.com/m/the_third_saturday_in_october,,73.0,
lake_alice_2018,https://www.rottentomatoes.com/m/lake_alice,,21.0,
birthrite_2008,https://www.rottentomatoes.com/m/birthrite,,17.0,
the_omicron_killer_2024,https://www.rottentomatoes.com/m/the_omicron_killer,,98.0,
terror_is_a_man_1959,https://www.rottentomatoes.com/m/terror_is_a_man,,24.0,
parasyte_part_1_2014,https://www.rottentomatoes.com/m/parasyte_part_1,,74.0,
halloweed_2016,https://www.rottentomatoes.com/m/halloweed,,38.0,
die_monster_die_1965,https://www.rottentomatoes.com/m/die_monster_die,78.0,40.0,
saw_vi_2009,https://www.rottentomatoes.com/m/saw_vi,39.0,54.0,"It won't earn the franchise many new fans, but Saw VI is a surprising step up for what has become an intricately grisly annual tradition."
blood_frenzy_1987,https://www.rottentomatoes.com/m/blood_frenzy,,17.0,
theres_nothing_out_there_1991,https://www.rottentomatoes.com/m/theres_nothing_out_there,,57.0,
nudist_colony_of_the_dead_1991,https://www.rottentomatoes.com/m/nudist_colony_of_the_dead,,39.0,
anacondas_the_hunt_for_the_blood_orchid_2004,https://www.rottentomatoes.com/m/anacondas_the_hunt_for_the_blood_orchid,26.0,27.0,A cheesy monster B-movie.
lost_and_found_1979,https://www.rottentomatoes.com/m/lost_and_found,,50.0,
hideout_2021,https://www.rottentomatoes.com/m/hideout,,79.0,
the_blood_shed_2007,https://www.rottentomatoes.com/m/blood_shed,,36.0,
red_letters_2000,https://www.rottentomatoes.com/m/red_letters,,18.0,
the_afflicted_2010,https://www.rottentomatoes.com/m/the_afflicted,,34.0,
monsterwolf_2010,https://www.rottentomatoes.com/m/monsterwolf,,24.0,
pooka_2018,https://www.rottentomatoes.com/m/pooka,,29.0,
proxy_2013,https://www.rottentomatoes.com/m/proxy,64.0,38.0,"Proxy's ambitious reach slightly exceeds its grasp, but its subversive narrative and alluringly dreamlike aesthetic make this horror mystery hard to ignore."
sleight_2017,https://www.rottentomatoes.com/m/sleight,83.0,52.0,"Sleight subverts genre norms, delivering a smart and well-acted -- if ultimately somewhat frustrating -- magical mystery."
among_us_2004,https://www.rottentomatoes.com/m/among_us,,33.0,
rosewood_lane_2011,https://www.rottentomatoes.com/m/rosewood_lane,,20.0,
om_bheem_bush_2024,https://www.rottentomatoes.com/m/om_bheem_bush,,65.0,
black_circle_boys_1997,https://www.rottentomatoes.com/m/black_circle_boys,,62.0,
before_night_falls_2001,https://www.rottentomatoes.com/m/before_night_falls,74.0,83.0,"An impressionistic, fragmented look at Reinaldo Arenas, Before Night Falls' imagery manages to evoke a sense of the writer's artistry, and Bardem's strong performance holds the film together. Finally, a biopic done well."
henge_2011,https://www.rottentomatoes.com/m/henge,,40.0,
reel_evil_2012,https://www.rottentomatoes.com/m/reel_evil,,15.0,
when_the_fever_breaks_2019,https://www.rottentomatoes.com/m/when_the_fever_breaks,,86.0,
i_spit_on_your_grave_deja_vu_2019,https://www.rottentomatoes.com/m/i_spit_on_your_grave_deja_vu,,11.0,
half_caste_2004,https://www.rottentomatoes.com/m/half_caste,,0.0,
house_of_ashes_2025,https://www.rottentomatoes.com/m/house_of_ashes,71.0,,
spirit_halloween_the_movie_2022,https://www.rottentomatoes.com/m/spirit_halloween_the_movie,56.0,44.0,"Neither a trick nor much of a treat, Spirit Halloween: The Movie is a decent but overall unmemorable choice for families seeking spooky season viewing options."
holy_hell_2018,https://www.rottentomatoes.com/m/holy_hell,,35.0,
the_killing_grounds_2007,https://www.rottentomatoes.com/m/children_of_wax,,0.0,
lilly_lives_alone_2025,https://www.rottentomatoes.com/m/lilly_lives_alone,55.0,,
all_my_friends_are_dead_2020,https://www.rottentomatoes.com/m/all_my_friends_are_dead,,46.0,
the_undead_2023,https://www.rottentomatoes.com/m/the_undead,,98.0,
1st_summoning_2018,https://www.rottentomatoes.com/m/1st_summoning,,17.0,
the_conversation_1974,https://www.rottentomatoes.com/m/the_conversation,94.0,89.0,"This tense, paranoid thriller presents Francis Ford Coppola at his finest -- and makes some remarkably advanced arguments about technology's role in society that still resonate today."
you_cant_kill_stephen_king_2013,https://www.rottentomatoes.com/m/you_cant_kill_stephen_king,,14.0,
warriors_of_terra_2006,https://www.rottentomatoes.com/m/warriors_of_terra,,11.0,
long_time_dead_2001,https://www.rottentomatoes.com/m/long_time_dead,22.0,37.0,
savage_intruder_1970,https://www.rottentomatoes.com/m/savage_intruder,,33.0,
3_4_2017,https://www.rottentomatoes.com/m/34,86.0,,
psychomania_1971,https://www.rottentomatoes.com/m/psychomania,86.0,54.0,
chopper_2000,https://www.rottentomatoes.com/m/chopper,76.0,89.0,Eric Bana's performance as the charming but twisted Chopper is the highlight of this disturbing portrait about Australia's notorious author/criminal.
killher_2023,https://www.rottentomatoes.com/m/killher,,86.0,
sideshow_2000,https://www.rottentomatoes.com/m/sideshow,,15.0,
the_deeper_you_dig_2019,https://www.rottentomatoes.com/m/the_deeper_you_dig,94.0,59.0,
bunker_of_the_dead_2015,https://www.rottentomatoes.com/m/bunker_of_the_dead,,33.0,
sneakers_1992,https://www.rottentomatoes.com/m/sneakers,80.0,80.0,There isn't much to Sneakers' plot -- and that's more than made up for with the film's breezy panache and hi-tech lingo.
the_curse_of_the_living_corpse_1964,https://www.rottentomatoes.com/m/the_curse_of_the_living_corpse,,18.0,
living_among_us_2018,https://www.rottentomatoes.com/m/living_among_us,14.0,67.0,
camp_hope_2010,https://www.rottentomatoes.com/m/camp_hell,,11.0,
fake_blood_2018,https://www.rottentomatoes.com/m/fake_blood,86.0,75.0,
the_return_of_the_vampire_1943,https://www.rottentomatoes.com/m/the_return_of_the_vampire,86.0,39.0,
death_walks_at_midnight_1972,https://www.rottentomatoes.com/m/death_walks_at_midnight,,25.0,
armageddon_1998,https://www.rottentomatoes.com/m/armageddon,42.0,73.0,"Lovely to look at but about as intelligent as the asteroid that serves as the movie's antagonist, Armageddon slickly sums up the cinematic legacies of producer Jerry Bruckheimer and director Michael Bay."
those_who_call_2021,https://www.rottentomatoes.com/m/those_who_call,,27.0,
beezel_2024,https://www.rottentomatoes.com/m/beezel,,68.0,
cult_of_chucky_2017,https://www.rottentomatoes.com/m/cult_of_chucky,81.0,62.0,Old Dolls can learn new tricks: This little murderer with a facelift is sillier and better than ever thanks to Don Mancini's Cult of Chucky.
cassadaga_2011,https://www.rottentomatoes.com/m/cassadaga,18.0,25.0,
emelie_2016,https://www.rottentomatoes.com/m/emelie,88.0,40.0,
the_grandfather_1999,https://www.rottentomatoes.com/m/grandfather,57.0,88.0,
my_step_dads_a_freakin_vampire_2009,https://www.rottentomatoes.com/m/my_step_dads_a_freakin_vampire,,69.0,
from_beyond_1986,https://www.rottentomatoes.com/m/from_beyond,73.0,70.0,"Though it sacrifices some depth in its characterizations, From Beyond stands as a stunningly grotesque Lovecraft adaptation with a dazzling blend of chilling effects and brainy, cosmic horror."
the_black_cobra_1987,https://www.rottentomatoes.com/m/black_cobra,,17.0,
citrus_springs_2016,https://www.rottentomatoes.com/m/citrus_springs,,60.0,
strange_behavior_1981,https://www.rottentomatoes.com/m/strange_behavior,80.0,45.0,
comforting_skin_2011,https://www.rottentomatoes.com/m/comforting_skin,,39.0,
godzilla_raids_again_1959,https://www.rottentomatoes.com/m/godzilla_raids_again,64.0,36.0,
lord_of_illusions_1995,https://www.rottentomatoes.com/m/lord_of_illusions,54.0,53.0,"Lord of Illusions may come as something of a disappointment in the context of writer-director Clive Barker's best work, but genre fans should be reasonably diverted."
what_josiah_saw_2021,https://www.rottentomatoes.com/m/what_josiah_saw,91.0,63.0,"What Josiah Saw may be too unrelentingly unpleasant for some viewers, but this slow-burning look at generational trauma leaves a lingering, nightmarish impact."
sometimes_they_come_back_1991,https://www.rottentomatoes.com/m/sometimes_they_come_back,67.0,61.0,"Tim Matheson's gripping performance and a strong mood make Sometimes They Come Back an effective, if not wholly revelatory, Stephen King adaptation."
cut_and_run_1986,https://www.rottentomatoes.com/m/cut_and_run,,37.0,
godzilla_mothra_and_king_ghidorah_giant_monsters_all_out_attack_2001,https://www.rottentomatoes.com/m/godzilla_mothra_and_king_ghidorah_giant_monsters_all_out_attack,,96.0,
