tconst,title,tmdb_id,primaryTitle,genres,averageRating,numVotes
tt0032049,Tower of London,28365,Tower of London,"Drama,History",6.6,2429.0
tt0032116,We Want Our Mummy,115923,,,7.9,720.0
tt0032635,The Invisible Man Returns,28421,The Invisible Man Returns,"Drama,Horror,Mystery",6.4,6109.0
tt0033976,Old Mother Riley's Ghosts,238341,Old Mother Riley's Ghosts,"Comedy,Horror",5.3,108.0
tt0035017,Carnival of Sinners,54288,Carnival of Sinners,"Fantasy,Horror",7.3,2019.0
tt0036104,The Leopard Man,28438,The Leopard Man,"Film-Noir,Horror,Thriller",6.7,6547.0
tt0036731,Cry of the Werewolf,35914,Cry of the Werewolf,"Crime,Drama,Horror",5.4,1457.0
tt0036999,The Lady and the Monster,119168,The Lady and the Monster,"Horror,Sci-Fi,Thriller",5.7,604.0
tt0037826,The Jade Mask,38468,The Jade Mask,"Horror,Mystery",6.2,1431.0
tt0046066,Mesa of Lost Women,23125,Mesa of Lost Women,"Horror,Sci-Fi",2.7,2066.0
tt0046547,White Witch Doctor,132269,White Witch Doctor,"Action,Adventure,Drama",6.1,843.0
tt0046966,The Phantom of the Red House,282942,El fantasma de la casa roja,"Comedy,Horror,Mystery",5.1,86.0
tt0047245,El monstruo en la sombra,337175,El monstruo en la sombra,Horror,6.0,15.0
tt0048127,Godzilla Raids Again,1679,Godzilla Raids Again,"Action,Horror,Sci-Fi",5.7,9734.0
tt0048240,Beast Man Snow Man,171502,Jû jin yuki otoko,"Horror,Sci-Fi",5.4,354.0
tt0048992,The Beast of Hollow Mountain,108181,The Beast of Hollow Mountain,"Drama,Horror,Romance",4.1,2097.0
tt0049234,Fright,117017,Fright,"Film-Noir,Horror",4.7,256.0
tt0050545,Invasion of the Saucer-Men,52199,Invasion of the Saucer Men,"Comedy,Horror,Sci-Fi",5.3,2402.0
tt0051151,The Vampire,120303,The Vampire,"Drama,Horror,Mystery",6.9,1293.0
tt0051542,Corridors of Blood,30637,Corridors of Blood,"Crime,Horror,Thriller",6.4,2563.0
tt0051570,Earth vs. the Spider,43115,The Spider,"Horror,Sci-Fi,Thriller",4.7,3974.0
tt0051706,Grip of the Strangler,86667,The Haunted Strangler,"Crime,Horror,Mystery",6.2,2404.0
tt0051874,The Crying Woman,183806,La Llorona,"Drama,Fantasy,Horror",5.8,177.0
tt0051937,Black Pit of Dr. M,101745,The Black Pit of Dr. M,"Fantasy,Horror,Mystery",6.8,901.0
tt0052131,The Return of Dracula,53187,The Return of Dracula,"Drama,Horror,Mystery",5.7,1753.0
tt0052320,The Crawling Eye,43143,The Crawling Eye,"Horror,Sci-Fi",5.3,5468.0
tt0052530,4D Man,26854,4D Man,"Action,Horror,Romance",5.8,2429.0
tt0052811,The Flesh and the Fiends,52203,The Flesh and the Fiends,"Crime,Drama,Thriller",6.9,2691.0
tt0053768,Dinosaurus!,55663,Dinosaurus!,"Adventure,Comedy,Fantasy",4.9,2018.0
tt0054020,The Leech Woman,52745,The Leech Woman,"Horror,Romance,Sci-Fi",4.8,2484.0
tt0054346,The Stranglers of Bombay,85611,The Stranglers of Bombay,"Action,Adventure,History",6.2,1482.0
tt0054917,Nostradamus: The Genie of Darkness,28883,Genii of Darkness,"Drama,Horror,Mystery",5.9,76.0
tt0056055,Hand of Death,89762,Hand of Death,"Horror,Sci-Fi",4.8,689.0
tt0056277,Captain Clegg,19201,Night Creatures,"Action,Adventure,Drama",6.6,4149.0
tt0056415,Ring of Terror,113739,Ring of Terror,"Drama,Horror",1.9,1512.0
tt0056565,The Tell-Tale Heart,158873,The Tell-Tale Heart,Horror,5.9,737.0
tt0056684,The Weird Ones,116410,The Weird Ones,"Comedy,Sci-Fi",7.2,13.0
tt0056855,Baron Brakola,386451,Baron Brakola,"Action,Adventure,Fantasy",5.4,65.0
tt0057226,The Kiss of the Vampire,39222,The Kiss of the Vampire,Horror,6.2,4476.0
tt0057330,The Dead Don't Forgive,391937,Los muertos no perdonan,"Horror,Mystery",5.0,50.0
tt0057434,Violent Midnight,100657,Violent Midnight,Horror,5.6,417.0
tt0057926,Catacombs,262919,The Woman Who Wouldn't Die,"Horror,Mystery,Thriller",6.1,473.0
tt0057985,The Curse of the Living Corpse,30991,The Curse of the Living Corpse,"Drama,Horror",5.3,990.0
tt0058098,The Edge of Fear,480273,El filo del miedo,"Drama,Horror",5.0,28.0
tt0058208,The Horror of Party Beach,42794,The Horror of Party Beach,"Comedy,Horror,Musical",3.4,3460.0
tt0058313,A Mad Woman,1173480,Feng fu,"Drama,Horror",4.6,21.0
tt0059106,Fanatic,42735,Die! Die! My Darling!,"Horror,Thriller",6.3,3592.0
tt0059311,Incubus,59802,Incubus,Horror,6.1,2443.0
tt0059477,Mudhoney!,5719,Mudhoney,"Drama,Horror",6.3,1583.0
tt0059496,The Nanny,39893,The Nanny,"Mystery,Thriller",7.1,7383.0
tt0059727,The Skull,42745,The Skull,"Horror,Thriller",6.2,4208.0
tt0059743,Space Probe Taurus,261597,Space Probe Taurus,"Horror,Sci-Fi",3.9,686.0
tt0060214,Carry On Screaming!,5060,Carry on Screaming!,"Comedy,Horror",6.7,6577.0
tt0060226,Hellish Spiders,110092,Hellish Spiders,"Action,Horror,Sci-Fi",5.0,98.0
tt0060307,The Witches,40244,The Witches,Horror,5.8,3609.0
tt0060893,The Reptile,29052,The Reptile,Horror,6.1,4407.0
tt0061358,The Animal,337288,The Animal,Thriller,6.7,107.0
tt0061368,Killer Without a Face,104937,Killer Without a Face,"Horror,Mystery",4.4,52.0
tt0061549,"Yongary, Monster from the Deep",42699,"Yongary, Monster from the Deep","Adventure,Drama,Fantasy",3.9,1911.0
